StateFP,Year,monetary_drought,rate_drought,monetary_flood,rate_flood,monetary_smoke,rate_smoke,State,ObjectId
22,2019,1393.255854,31.44270234,181.8635994,4.104259104,1855.967982,45.86650497,Louisiana,236
22,2020,1048.766681,23.73086213,86.29672115,1.952670341,2596.810077,62.32618329,Louisiana,237
22,2013,1797.746913,40.88924226,110.1467259,2.505255954,2247.9172,53.89102457,Louisiana,238
23,2007,256.7370689,20.364838,73.78045959,5.852396437,391.0047873,30.38092269,Maine,239
23,2009,187.9752739,14.88193423,75.90321908,6.009230315,0,0,Maine,240
23,2010,100.7891695,7.989085919,95.93967794,7.604689411,353.6338652,27.86579502,Maine,241
23,2011,246.6397409,19.51868636,51.60002379,4.08354581,522.0098451,39.72111172,Maine,242
23,2008,22.97041409,1.817303246,56.31256534,4.455165998,270.7082429,20.07793715,Maine,243
23,2012,206.9979084,16.36994912,36.44523156,2.882186544,508.6640438,36.09244949,Maine,244
23,2013,309.9863448,24.4821236,35.88787877,2.834355443,493.353388,35.40378514,Maine,245
23,2014,368.0213566,28.97875552,38.24500315,3.011489894,377.507801,29.01501589,Maine,246
23,2015,8.524641832,0.671640151,34.97440831,2.755566432,394.4464017,31.56087694,Maine,247
23,2016,207.4331683,16.28728056,32.55218425,2.555939158,353.8811036,27.35914115,Maine,248
23,2017,116.9838363,9.153264446,34.78316119,2.721568062,222.1050965,17.12315971,Maine,249
23,2018,99.54725812,7.755684468,46.61560607,3.631802008,610.1657844,47.42825232,Maine,250
23,2019,232.081835,17.98710097,44.37936934,3.439546217,595.6204559,46.71943943,Maine,251
23,2020,59.03797256,4.554375964,37.99428324,2.9309992,385.6316801,30.59995825,Maine,252
24,2007,2140.650514,39.85766338,189.5296149,3.52893083,1972.871922,36.37878384,Maryland,253
24,2008,1879.046063,34.79253124,69.7830974,1.292108078,2777.271679,47.57701302,Maryland,254
24,2009,916.7171213,16.83944247,90.06258616,1.654385746,1349.292355,21.2936615,Maryland,255
24,2010,867.6616522,15.77022037,136.5361174,2.481617869,1781.692823,29.40455826,Maryland,256
24,2012,704.8084652,12.54580613,328.8107805,5.852932406,2803.900276,51.48793978,Maryland,257
24,2013,1487.795776,26.26861293,222.5034836,3.928535074,1835.847674,32.06605567,Maryland,258
24,2014,500.0902203,8.761229394,160.0391432,2.803773376,1088.43067,16.53451098,Maryland,259
24,2015,132.8661947,2.312189315,234.7661872,4.085492706,1883.538186,33.36227615,Maryland,260
24,2016,747.6273364,12.94560925,344.8821142,5.971837666,1380.603317,24.24154554,Maryland,261
24,2017,923.6962073,15.90807618,191.8988819,3.304919959,416.0849928,8.46570945,Maryland,262
24,2018,153.5746023,2.633659167,531.423736,9.113414411,1839.134741,31.52073616,Maryland,263
24,2019,0,0,635.4510717,10.85301009,2697.610097,46.18083202,Maryland,264
24,2020,13.79391882,0.235190249,313.9688138,5.353257805,1598.117077,28.30086854,Maryland,265
24,2011,996.0669623,17.91031241,258.3018776,4.644534453,2901.573972,52.41712347,Maryland,266
25,2008,800.8856468,13.03202695,232.6907263,3.786348062,1928.795272,33.92655231,Massachusetts,267
25,2009,539.2589016,8.709338052,187.5991545,3.029833073,775.6288899,13.53250959,Massachusetts,268
25,2010,131.7024943,2.110219505,663.2250306,10.62660509,2059.806686,31.56322535,Massachusetts,269
25,2007,1860.936025,30.45731255,284.7108839,4.659767053,2106.362886,32.32446386,Massachusetts,270
25,2012,699.4719361,10.99992827,193.8646253,3.048724133,2662.009003,42.42577397,Massachusetts,271
25,2013,999.7750414,15.57334477,331.7679958,5.167899947,2655.293786,42.16686745,Massachusetts,272
25,2014,989.4446872,15.26997293,296.9085101,4.582150949,1864.661012,28.90362153,Massachusetts,273
25,2015,40.25065512,0.617012555,287.9616337,4.414237301,2053.01035,33.18507279,Massachusetts,274
25,2016,967.2053801,14.73364496,218.8439447,3.333696285,1991.244817,32.74351851,Massachusetts,275
25,2017,1005.987701,15.21469307,241.5248505,3.652854272,812.1117326,12.60558782,Massachusetts,276
25,2018,291.656136,4.388348664,623.8616745,9.386816213,2767.861586,40.12846615,Massachusetts,277
25,2019,78.87362782,1.182870434,405.8783123,6.086970621,3080.884024,46.4137666,Massachusetts,278
25,2020,212.5367012,3.197085153,214.0493162,3.219838677,1944.193384,28.42465773,Massachusetts,279
25,2011,682.0135204,10.82743835,264.2721403,4.195503786,2768.085057,43.86406918,Massachusetts,280
26,2007,1966.097461,20.69310575,48.93207909,0.51500839,4555.89532,47.70311737,Michigan,281
26,2008,2584.948525,27.35527105,74.65456617,0.790033485,5328.835579,53.35858067,Michigan,282
26,2009,1059.546424,11.26396783,165.7818093,1.762415431,2869.235968,38.03292837,Michigan,283
26,2010,1088.493947,11.59678955,68.02262062,0.72471144,3439.423663,41.69519104,Michigan,284
26,2011,4070.630963,43.29932845,85.35615242,0.907933957,4476.593203,44.58004426,Michigan,285
26,2012,1920.745282,20.37876655,52.75138606,0.559682844,5490.909176,54.95782272,Michigan,286
26,2013,1641.784397,17.37250913,183.5077457,1.941783582,5023.877324,52.91472286,Michigan,287
26,2014,1313.285881,13.85856002,146.5963475,1.546970321,4091.822843,43.4712133,Michigan,288
26,2015,39.27811083,0.413963304,66.8188144,0.704222698,4293.839149,47.62426601,Michigan,289
26,2016,2068.942476,21.7406414,38.65201939,0.406159042,3811.100587,44.1664006,Michigan,290
26,2017,1531.240142,16.0384953,78.30085929,0.820137828,2394.253954,29.31017106,Michigan,291
26,2018,772.6472012,8.076145573,93.1522107,0.973679595,4512.392472,48.0109618,Michigan,292
26,2019,342.7978182,3.580379824,348.0809522,3.635559949,4812.348615,51.95535757,Michigan,293
26,2020,87.45344533,0.914106522,2357.802571,24.64491479,3984.877682,41.36407973,Michigan,294
27,2007,1014.78667,20.5138247,49.28799676,0.996352588,2330.503251,47.61464103,Minnesota,295
27,2008,1577.28092,31.64265313,48.91781549,0.981365746,2477.883446,51.52371147,Minnesota,296
27,2010,351.8148618,6.971432794,181.9525797,3.605504823,2548.75339,47.9787025,Minnesota,297
27,2011,140.8500943,2.769859842,242.9810135,4.778295355,2207.146285,44.07855404,Minnesota,298
27,2012,764.7685979,14.93958018,90.38951611,1.765738587,2674.938198,55.7064343,Minnesota,299
27,2013,2135.804418,41.39857779,65.3269691,1.266241229,3282.586318,66.96485122,Minnesota,300
31,2007,725.5270077,42.82244649,41.99760652,2.478805391,768.6907285,44.43712011,Nebraska,301
31,2009,200.4728815,11.64153279,33.06626401,1.920169919,621.2088519,33.96228047,Nebraska,302
31,2010,90.70200043,5.216982602,227.6630191,13.09468374,682.9248238,29.72835336,Nebraska,303
31,2011,31.04639024,1.772440138,596.272207,34.04121331,851.2519783,39.40800136,Nebraska,304
31,2012,315.7042965,17.87681364,387.9125775,21.96562079,1147.794052,57.12753999,Nebraska,305
31,2013,746.3856836,41.93688779,9.230866945,0.518651201,1278.362683,65.23164272,Nebraska,306
31,2014,722.5720882,40.24316186,39.1175854,2.17862736,1056.144533,53.81492026,Nebraska,307
31,2015,1015.378174,56.11786275,80.94374056,4.473594016,1083.8217,56.14709327,Nebraska,308
31,2016,336.6443343,18.44173025,55.4681774,3.038605022,1106.02819,58.66340571,Nebraska,309
31,2017,279.0653628,15.18491096,25.43756768,1.38414598,873.4833727,47.8769846,Nebraska,310
31,2018,231.8018004,12.54121583,14.15669607,0.765922355,1165.327594,66.24652612,Nebraska,311
31,2019,52.60351989,2.831973125,139.7374646,7.522932782,1036.837422,58.04648986,Nebraska,312
31,2020,52.18905862,2.79817688,45.49452229,2.439241554,935.1702305,49.11549279,Nebraska,313
31,2008,350.4633716,20.53625753,53.70240069,3.146823376,738.6452299,43.83664227,Nebraska,314
32,2007,433.259492,17.53364087,66.20070923,2.679086049,316.19415,22.81366177,Nevada,315
32,2008,679.0541941,26.93645642,85.17631894,3.378740936,705.3183038,45.8444435,Nevada,316
32,2009,1124.995331,44.10999554,80.28040054,3.14771805,709.2063583,34.18376788,Nevada,317
32,2010,191.2379899,7.450056984,75.38712027,2.936855497,648.3305291,13.97644658,Nevada,318
32,2011,351.0000583,13.6302622,201.3698255,7.819723833,8.515785165,1.505194634,Nevada,319
32,2012,555.3252682,21.33241299,202.3678809,7.773813758,168.7939239,18.96800071,Nevada,320
32,2013,461.8634827,17.54905181,253.9469714,9.649016915,736.7423719,41.30699508,Nevada,321
32,2014,377.1487501,14.12781065,266.517721,9.983625545,745.5337479,38.75888815,Nevada,322
32,2015,370.565413,13.6519649,236.2108437,8.702221076,559.4130425,47.50131599,Nevada,323
32,2016,728.8892883,26.4047438,195.1503172,7.06951551,1019.020895,52.50987523,Nevada,324
32,2017,142.9195282,5.090096126,257.2285878,9.161226987,978.6656449,49.02424628,Nevada,325
32,2018,377.8073454,13.20550846,243.1353145,8.498313996,1047.116813,53.56583115,Nevada,326
32,2019,570.9636044,19.58385848,175.8061341,6.030090924,772.2783715,34.29575625,Nevada,327
32,2020,604.1687362,20.41077497,80.41494326,2.716677002,699.6057184,30.67276928,Nevada,328
33,2008,0,0,30.08207868,2.406353187,344.046789,27.47744961,New Hampshire,329
33,2009,164.2303975,13.1353119,28.06359064,2.244554125,49.64465512,2.558830878,New Hampshire,330
33,2010,54.65150637,4.367730417,88.15397937,7.045237041,409.738579,31.11856942,New Hampshire,331
33,2011,183.6602234,14.62464538,48.8484389,3.889743152,545.7279364,43.29930924,New Hampshire,332
33,2012,114.2906715,9.063825605,33.33772834,2.643849684,584.3215556,45.95885734,New Hampshire,333
33,2013,336.4874711,26.60949099,30.21146094,2.389127878,566.5016737,39.87867488,New Hampshire,334
33,2014,330.2699924,25.95890986,39.29609259,3.088635809,356.0564141,23.98937571,New Hampshire,335
33,2015,15.01254757,1.176094915,28.56844489,2.238074691,402.7259742,32.17928922,New Hampshire,336
33,2016,215.9929025,16.82837586,19.7834357,1.541361257,366.1227784,28.5012318,New Hampshire,337
33,2017,293.6227696,22.74453325,27.04742305,2.095140693,178.2114048,14.8110337,New Hampshire,338
33,2018,47.07297101,3.63061555,46.96780406,3.622504297,582.6315117,45.20213076,New Hampshire,339
33,2019,89.40465103,6.860506119,38.49503491,2.953933822,613.3069008,46.36151646,New Hampshire,340
33,2007,212.7022282,17.05830545,52.46642127,4.20770505,410.0497489,32.63931843,New Hampshire,341
33,2020,57.73589639,4.408104709,18.10383665,1.382218214,375.6386349,27.18825054,New Hampshire,342
34,2008,3252.728728,39.30535647,512.3388016,6.191004819,4269.208966,49.91142568,New Jersey,343
34,2009,1523.500727,18.3161018,339.7319108,4.08438549,2043.829702,23.26278717,New Jersey,344
34,2010,1244.746788,14.87402751,748.9643542,8.949704885,2763.831608,32.14114413,New Jersey,345
34,2007,3241.111549,39.31483729,806.6328287,9.784494587,3391.075163,40.36216955,New Jersey,346
34,2012,1268.148054,14.94303825,588.8012925,6.938054439,4649.809328,54.24604624,New Jersey,347
34,2013,2203.184712,25.81238429,515.5417902,6.04005771,4031.966182,47.12066865,New Jersey,348
34,2014,1435.188151,16.72358116,529.6265768,6.171492592,2210.4311,25.7152907,New Jersey,349
34,2011,2920.463182,34.63089149,602.9274423,7.149521679,4274.491474,50.57974814,New Jersey,350
11,2009,56.85915101,10.10619861,12.857388,2.285284153,149.4450793,26.56250798,District of Columbia,351
11,2011,132.7785425,22.62064968,61.3798805,10.45690628,312.6060755,53.04922324,District of Columbia,352
11,2012,67.62968816,11.27847106,42.7711225,7.1328566,318.2254185,52.6906763,District of Columbia,353
11,2013,188.6623931,30.79924515,36.90547397,6.024840041,208.5418941,33.6911597,District of Columbia,354
11,2010,96.33672905,16.76582445,19.49796697,3.393300713,205.009535,35.65272228,District of Columbia,355
11,2015,56.03089825,8.86046957,23.20988477,3.670304852,210.6402045,32.75065671,District of Columbia,356
11,2016,97.02642499,15.15718879,35.46399239,5.540082796,159.9159048,24.48202546,District of Columbia,357
11,2017,127.2621627,19.67335043,31.35777789,4.847572446,52.95380958,7.996346495,District of Columbia,358
11,2014,80.17025619,12.89219704,30.57531599,4.916823481,136.3292467,21.62504845,District of Columbia,359
11,2019,0,0,126.6221989,19.39028979,321.7644107,47.82180657,District of Columbia,360
11,2020,0,0,25.15608376,3.947308992,196.3559207,28.99632484,District of Columbia,361
11,2018,12.11106073,1.859485667,91.56123728,14.05796009,226.0623532,33.79413274,District of Columbia,362
12,2007,10144.73057,58.13782457,60.85921794,0.348774421,7990.475222,43.66978237,Florida,363
12,2008,9769.519767,55.50567132,150.1514091,0.853087456,6605.271193,37.32821169,Florida,364
12,2010,9472.520823,52.9162778,182.1161358,1.017354114,1625.612436,18.56593636,Florida,365
12,2011,5573.5943,30.81414477,74.17324446,0.410073818,8463.266204,49.23634757,Florida,366
12,2012,10815.52734,59.07157917,265.1518271,1.448189871,7859.155628,49.41933537,Florida,367
12,2009,5942.235864,33.53404011,243.4161839,1.373679581,1723.568029,17.00382177,Florida,368
12,2014,5116.192647,27.20420047,194.8006534,1.035808538,1646.722957,16.55505941,Florida,369
12,2015,3731.953872,19.49864203,376.0643691,1.964854006,1574.9515,14.66750413,Florida,370
12,2016,4964.313774,25.44219698,797.4509702,4.086950502,829.7093703,11.64047014,Florida,371
12,2013,6511.233126,35.13259233,297.1398244,1.603274236,3574.764961,31.83184889,Florida,372
12,2017,4059.948938,20.47531199,756.7043278,3.81624435,4640.506927,28.44427079,Florida,373
12,2018,6710.58614,33.42369098,708.0703172,3.526714803,4751.431669,35.07515241,Florida,374
12,2019,2585.77863,12.74633849,458.2898811,2.259094374,4685.467069,35.81922542,Florida,375
12,2020,3703.485765,18.05544941,1117.185432,5.446567459,8581.070326,47.71638506,Florida,376
13,2007,6171.471503,69.47908161,19.62612031,0.220952947,3926.770445,43.91863843,Georgia,377
13,2008,2649.219759,29.33927871,21.02153285,0.232806889,3890.674235,42.26310752,Georgia,378
13,2009,1474.361843,16.13122001,170.3189206,1.863485543,1401.987056,23.11413368,Georgia,379
13,2010,787.3025637,8.532658132,265.16724,2.873839755,2850.609686,28.85897537,Georgia,380
13,2011,1994.460787,21.41054289,49.84798241,0.53511825,5080.188992,49.2130441,Georgia,381
13,2012,4236.417796,45.01226504,52.05465905,0.553084758,4935.496139,49.07035792,Georgia,382
13,2013,2352.202446,24.80780807,114.0658814,1.203010607,3379.476758,39.30293014,Georgia,383
13,2014,793.2088134,8.284994864,103.5914312,1.082003201,2035.239293,24.64881545,Georgia,384
13,2015,866.8299353,8.952666665,77.80741343,0.803599193,688.0300925,14.26576254,Georgia,385
13,2017,2976.475581,30.04270324,73.43557268,0.741213243,4184.508845,43.49544841,Georgia,386
13,2018,3127.378326,31.2533406,67.47593674,0.674318299,4316.461457,46.12564799,Georgia,387
13,2019,135.8752589,1.343718203,71.88865254,0.710932158,4799.632224,49.79091164,Georgia,388
13,2020,2206.342413,21.63978105,101.03609,0.990960811,4964.569331,53.86624956,Georgia,389
13,2016,1943.16418,19.82211942,94.99326653,0.969021502,2143.913265,24.41868252,Georgia,390
16,2007,421.911624,29.50740971,12.75014686,0.891712353,821.684417,53.9914227,Idaho,391
16,2009,359.6945762,24.3577181,15.52404259,1.051253698,536.7834645,35.00407692,Idaho,392
16,2010,134.6813966,9.022653784,7.681265275,0.514587752,288.0810028,18.5293628,Idaho,393
16,2011,23.80485896,1.579392823,125.7401398,8.342543625,400.7252167,27.0290013,Idaho,394
16,2008,731.2166515,50.16565895,12.40409022,0.85099178,848.1900858,55.26389371,Idaho,395
16,2013,498.2853263,32.417536,36.15719511,2.352321275,756.6572212,52.82809122,Idaho,396
16,2014,713.2906059,45.77862805,20.49128689,1.315120363,839.4134104,55.1189461,Idaho,397
16,2015,620.9094252,39.3169034,11.00051267,0.696568737,890.9672958,55.06138235,Idaho,398
16,2012,171.7575586,11.29986057,140.3635604,9.23446208,674.0101834,45.21011974,Idaho,399
16,2017,440.3140495,26.72920783,694.6098594,42.16620231,704.2413698,44.92867144,Idaho,400
38,2008,146.0391891,23.37784509,10.3973553,1.664400927,352.2124395,55.81926076,North Dakota,401
38,2009,47.52919761,7.523780743,187.4830839,29.67821228,275.3825735,42.10786452,North Dakota,402
38,2010,2.069087823,0.322638479,117.7744012,18.36488195,326.3298882,47.29166043,North Dakota,403
38,2011,2.538081063,0.38885175,189.9317299,29.09886791,283.0069936,40.92917744,North Dakota,404
38,2012,71.67456889,10.70182664,118.2620169,17.65786138,349.1095575,52.68430727,North Dakota,405
38,2013,143.8012975,20.81310895,40.74613918,5.897400429,445.7580549,63.3390346,North Dakota,406
38,2014,36.65857764,5.184702305,24.62064445,3.482151253,382.2378007,52.7064419,North Dakota,407
38,2015,23.72546026,3.274905676,4.991339326,0.688971481,369.5377652,51.07621773,North Dakota,408
38,2018,58.83308108,8.029712486,0.394289458,0.053813789,398.4332457,57.24325947,North Dakota,409
38,2019,70.01950338,9.493079051,28.0633446,3.804762042,345.7464229,47.71385435,North Dakota,410
38,2020,36.00612141,4.861849579,13.4065646,1.810267197,352.3046615,46.49359861,North Dakota,411
38,2016,7.779770215,1.071182336,1.671622859,0.230162695,351.425607,47.58062812,North Dakota,412
39,2007,1396.107247,12.77849367,224.0097327,2.050348895,5434.473221,50.40389068,Ohio,413
39,2008,3873.694496,35.40976727,182.0020296,1.663695864,5637.106626,50.24295236,Ohio,414
39,2010,1272.843506,11.60839908,81.54363679,0.743682215,3514.482671,31.05954569,Ohio,415
39,2011,4398.721816,40.05963385,237.909028,2.16666317,5517.499417,49.49303706,Ohio,416
39,2012,5098.5768,46.37239414,193.0495922,1.755817776,6118.221137,53.09473694,Ohio,417
39,2009,2246.955446,20.51554858,92.09145496,0.840829631,1808.42291,13.95431468,Ohio,418
39,2014,2389.649765,21.5937728,265.2680233,2.397061491,4706.59453,40.81552358,Ohio,419
39,2015,273.5631794,2.466576951,175.0508033,1.578342077,4737.396088,41.05921719,Ohio,420
39,2016,2702.369657,24.30855408,132.0196946,1.187553256,2647.177972,23.81869273,Ohio,421
39,2013,6896.021307,62.51183391,128.1960923,1.162086437,5054.46672,45.05805455,Ohio,422
39,2018,400.2114731,3.581589893,327.6310575,2.932050086,4868.229936,44.30471266,Ohio,423
39,2019,20.33223634,0.181560627,460.7866738,4.114683509,4951.599593,44.73861663,Ohio,424
39,2020,737.0366705,6.575766002,493.5661415,4.403546774,4863.648429,43.92882517,Ohio,425
39,2017,3870.625084,34.7133813,225.1664935,2.019387096,1997.203577,18.13303377,Ohio,426
40,2007,2008.939115,58.18573706,122.845815,3.558034305,1174.909843,31.08689223,Oklahoma,427
40,2009,158.7565061,4.495195029,100.5711911,2.847676163,1051.283503,31.08533382,Oklahoma,428
40,2010,571.5940566,16.00476767,79.10746294,2.21502752,1111.947689,30.44720039,Oklahoma,429
40,2011,1476.543156,41.05006288,47.75128042,1.327555552,1843.82407,48.98380054,Oklahoma,430
40,2008,343.9961324,9.869271207,236.5648825,6.787061724,1496.876409,38.65534531,Oklahoma,431
40,2013,2236.334809,61.18484243,58.63861716,1.604319057,2685.491565,70.87926177,Oklahoma,432
40,2014,640.5223483,17.41867478,49.76414288,1.35331019,2092.96513,55.37170498,Oklahoma,433
40,2015,527.6979142,14.24173395,172.1325427,4.645585686,1643.618982,43.88708198,Oklahoma,434
40,2012,3510.04053,96.85437803,28.17319031,0.777397526,2480.348519,67.53867244,Oklahoma,435
40,2016,373.7285628,10.04566498,161.1592592,4.331892414,1687.59643,45.31456956,Oklahoma,436
40,2017,876.3745173,23.53561194,110.7581193,2.974481872,1537.810214,42.69955873,Oklahoma,437
40,2018,182.4271615,4.8889991,96.33194177,2.581670255,1908.380077,52.64575031,Oklahoma,438
40,2019,351.3544008,9.378955697,220.384059,5.882870175,1741.447807,46.76815504,Oklahoma,439
40,2020,952.1814792,25.27710329,163.2865811,4.334690253,2055.520988,54.77091892,Oklahoma,440
41,2007,339.6033036,9.603361517,55.3872319,1.566249815,1186.134713,39.15570917,Oregon,441
41,2008,715.9106805,19.99577021,39.97063835,1.116401419,1071.746839,38.72682534,Oregon,442
41,2009,575.4033828,15.90316051,87.50726082,2.418550284,1452.503601,44.29787986,Oregon,443
41,2010,631.4205589,17.31919541,18.87432899,0.517702801,736.294326,25.50914879,Oregon,444
41,2011,114.4289144,3.110141514,59.75294578,1.62406607,785.5721298,26.91508817,Oregon,445
41,2012,111.7088903,3.014797193,140.5108233,3.792103159,1687.464426,47.50850606,Oregon,446
41,2013,242.3861356,6.501461769,50.40700886,1.352054399,1440.751394,47.82749669,Oregon,447
41,2014,976.7349071,25.92589062,33.55189815,0.890582322,1287.667965,43.5748452,Oregon,448
41,2016,2698.449782,69.3913743,94.00042161,2.417246555,1297.192481,33.24074894,Oregon,449
41,2017,1723.432106,43.7437713,81.75488756,2.075084415,1073.544657,28.6978945,Oregon,450
41,2018,1170.9563,29.46411494,23.02704937,0.579416695,2657.103265,63.63966289,Oregon,451
41,2019,2107.058123,52.60952258,74.36429159,1.856745115,2211.276823,56.53945737,Oregon,452
41,2020,2085.233003,51.70693421,23.98739609,0.59480869,3851.830765,79.68204161,Oregon,453
41,2015,1198.571797,31.39391372,35.24250164,0.92309869,1941.690941,51.20477832,Oregon,454
42,2008,5455.395182,45.53117254,372.8844419,3.112123924,5384.162011,39.77440079,Pennsylvania,455
42,2009,2387.594862,19.84120884,329.6709735,2.739606596,1509.752406,7.77188761,Pennsylvania,456
42,2010,1814.673999,15.02121253,531.4527671,4.399173058,3391.55753,25.26371569,Pennsylvania,457
42,2007,5291.084972,44.32976008,652.0634716,5.463117188,4863.266059,38.52638674,Pennsylvania,458
42,2012,2092.043375,17.18308162,802.6145905,6.592306921,5789.924385,44.43590096,Pennsylvania,459
42,2013,2434.2989,19.94581493,579.2310142,4.746021373,5178.072275,41.1062752,Pennsylvania,460
42,2014,2521.977528,20.61052076,627.9691745,5.131993272,2945.128549,27.06357076,Pennsylvania,461
42,2011,3086.407046,25.43528547,805.9331728,6.641748809,5747.708634,44.19124602,Pennsylvania,462
42,2016,3149.016864,25.66017402,322.2227659,2.625674172,3165.235887,24.88687277,Pennsylvania,463
42,2017,2163.163968,17.59063816,310.7695416,2.527147566,1403.837609,11.45099645,Pennsylvania,464
42,2018,70.27853684,0.569935776,618.4382417,5.015330352,4465.697502,39.79217425,Pennsylvania,465
42,2019,13.07663504,0.105958312,694.9453859,5.63105414,5506.679585,43.98563342,Pennsylvania,466
42,2020,168.3409853,1.363559315,543.2678622,4.400461081,3373.245917,25.7995695,Pennsylvania,467
42,2015,592.880907,4.838394221,388.4611199,3.170161183,3693.002986,32.93541607,Pennsylvania,468
